0041400132,-1,-1,38.53761,10.08497,4.49662,0,287.25,18.75,2
0041400132,1610612761,101150,38.6182,9.06496,0.0,0,287.25,18.75,2
0041400132,1610612761,202349,35.67492,11.44558,0.0,0,287.25,18.75,2
0041400132,1610612761,201949,23.12265,14.97317,0.0,0,287.25,18.75,2
0041400132,1610612761,201942,19.84667,45.46268,0.0,0,287.25,18.75,2
0041400132,1610612761,202685,20.69648,23.37,0.0,0,287.25,18.75,2
0041400132,1610612764,1718,21.98257,19.51062,0.0,0,287.25,18.75,2
0041400132,1610612764,101162,19.08773,24.81398,0.0,0,287.25,18.75,2
0041400132,1610612764,202322,28.66764,12.50746,0.0,0,287.25,18.75,2
0041400132,1610612764,203078,29.65175,17.21685,0.0,0,287.25,18.75,2
0041400132,1610612764,203490,18.93198,39.09718,0.0,0,287.25,18.75,2
0041400132,-1,-1,38.51086,10.22384,4.39805,1,287.21,18.71,2
0041400132,1610612761,101150,38.62489,9.26153,0.0,1,287.21,18.71,2
0041400132,1610612761,202349,35.26329,11.17731,0.0,1,287.21,18.71,2
0041400132,1610612761,201949,23.23829,14.85004,0.0,1,287.21,18.71,2
0041400132,1610612761,201942,19.65025,45.4081,0.0,1,287.21,18.71,2
0041400132,1610612761,202685,20.48756,23.24612,0.0,1,287.21,18.71,2
0041400132,1610612764,1718,21.86549,19.36894,0.0,1,287.21,18.71,2
0041400132,1610612764,101162,19.05269,24.53915,0.0,1,287.21,18.71,2
0041400132,1610612764,202322,28.78854,12.64923,0.0,1,287.21,18.71,2
0041400132,1610612764,203078,29.33068,17.00653,0.0,1,287.21,18.71,2
0041400132,1610612764,203490,18.90084,39.03557,0.0,1,287.21,18.71,2
0041400132,-1,-1,38.49398,10.54964,4.35086,2,287.17,18.67,2
0041400132,1610612761,101150,38.62568,9.4487,0.0,2,287.17,18.67,2
0041400132,1610612761,202349,34.85337,10.91963,0.0,2,287.17,18.67,2
0041400132,1610612761,201949,23.3229,14.69931,0.0,2,287.17,18.67,2
0041400132,1610612761,201942,19.50357,45.37185,0.0,2,287.17,18.67,2
0041400132,1610612761,202685,20.25794,23.07575,0.0,2,287.17,18.67,2
0041400132,1610612764,1718,21.79014,19.26659,0.0,2,287.17,18.67,2
0041400132,1610612764,101162,18.95851,24.213,0.0,2,287.17,18.67,2
0041400132,1610612764,202322,28.88506,12.73954,0.0,2,287.17,18.67,2
0041400132,1610612764,203078,29.01071,16.78485,0.0,2,287.17,18.67,2
0041400132,1610612764,203490,18.90528,39.03438,0.0,2,287.17,18.67,2
0041400132,-1,-1,38.48262,10.78787,4.30715,3,287.13,18.63,2
0041400132,1610612761,101150,38.63283,9.6423,0.0,3,287.13,18.63,2
0041400132,1610612761,202349,34.44993,10.68572,0.0,3,287.13,18.63,2
0041400132,1610612761,201949,23.4147,14.56515,0.0,3,287.13,18.63,2
0041400132,1610612761,201942,19.4048,45.37345,0.0,3,287.13,18.63,2
0041400132,1610612761,202685,20.01976,22.93514,0.0,3,287.13,18.63,2
0041400132,1610612764,1718,21.70916,19.17097,0.0,3,287.13,18.63,2
0041400132,1610612764,101162,18.8647,23.91765,0.0,3,287.13,18.63,2
0041400132,1610612764,202322,29.00609,12.89079,0.0,3,287.13,18.63,2
0041400132,1610612764,203078,28.73725,16.56182,0.0,3,287.13,18.63,2
0041400132,1610612764,203490,18.91609,39.0384,0.0,3,287.13,18.63,2
0041400132,-1,-1,38.47808,10.74391,4.22823,4,287.09,18.59,2
0041400132,1610612761,101150,38.63607,9.83931,0.0,4,287.09,18.59,2
0041400132,1610612761,202349,34.05515,10.46042,0.0,4,287.09,18.59,2
0041400132,1610612761,201949,23.53789,14.4597,0.0,4,287.09,18.59,2
0041400132,1610612761,201942,19.28134,45.34209,0.0,4,287.09,18.59,2
0041400132,1610612761,202685,19.78574,22.77496,0.0,4,287.09,18.59,2
0041400132,1610612764,1718,21.64327,19.08557,0.0,4,287.09,18.59,2
0041400132,1610612764,101162,18.74944,23.67759,0.0,4,287.09,18.59,2
0041400132,1610612764,202322,29.12125,13.04556,0.0,4,287.09,18.59,2
0041400132,1610612764,203078,28.46227,16.33785,0.0,4,287.09,18.59,2
0041400132,1610612764,203490,18.91897,39.04742,0.0,4,287.09,18.59,2
0041400132,-1,-1,38.55551,10.92635,4.30681,5,287.05,18.55,2
0041400132,1610612761,101150,38.63437,10.04346,0.0,5,287.05,18.55,2
0041400132,1610612761,202349,33.65742,10.24105,0.0,5,287.05,18.55,2
0041400132,1610612761,201949,23.64709,14.30423,0.0,5,287.05,18.55,2
0041400132,1610612761,201942,19.15795,45.3121,0.0,5,287.05,18.55,2
0041400132,1610612761,202685,19.53522,22.60574,0.0,5,287.05,18.55,2
0041400132,1610612764,1718,21.59819,19.014,0.0,5,287.05,18.55,2
0041400132,1610612764,101162,18.61374,23.42659,0.0,5,287.05,18.55,2
0041400132,1610612764,202322,29.2329,13.20658,0.0,5,287.05,18.55,2
0041400132,1610612764,203078,28.21141,16.10123,0.0,5,287.05,18.55,2
0041400132,1610612764,203490,18.91287,39.11463,0.0,5,287.05,18.55,2
0041400132,-1,-1,38.64416,11.25337,4.39162,6,287.01,18.51,2
0041400132,1610612761,101150,38.62971,10.2538,0.0,6,287.01,18.51,2
0041400132,1610612761,202349,33.25872,10.02747,0.0,6,287.01,18.51,2
0041400132,1610612761,201949,23.76527,14.19715,0.0,6,287.01,18.51,2
0041400132,1610612761,201942,19.03616,45.2087,0.0,6,287.01,18.51,2
0041400132,1610612761,202685,19.28931,22.4402,0.0,6,287.01,18.51,2
0041400132,1610612764,1718,21.56919,18.95135,0.0,6,287.01,18.51,2
0041400132,1610612764,101162,18.48079,23.16856,0.0,6,287.01,18.51,2
0041400132,1610612764,202322,29.33815,13.35679,0.0,6,287.01,18.51,2
0041400132,1610612764,203078,27.97599,15.85133,0.0,6,287.01,18.51,2
0041400132,1610612764,203490,18.92619,39.17772,0.0,6,287.01,18.51,2
0041400132,-1,-1,38.65831,11.5776,4.39903,7,286.97,18.47,2
0041400132,1610612761,101150,38.61735,10.46737,0.0,7,286.97,18.47,2
0041400132,1610612761,202349,32.8506,9.80302,0.0,7,286.97,18.47,2
0041400132,1610612761,201949,23.88636,14.10088,0.0,7,286.97,18.47,2
0041400132,1610612761,201942,18.92019,45.1018,0.0,7,286.97,18.47,2
0041400132,1610612761,202685,19.03488,22.27607,0.0,7,286.97,18.47,2
0041400132,1610612764,1718,21.54911,18.90237,0.0,7,286.97,18.47,2
0041400132,1610612764,101162,18.33697,22.93057,0.0,7,286.97,18.47,2
0041400132,1610612764,202322,29.4451,13.51084,0.0,7,286.97,18.47,2
0041400132,1610612764,203078,27.7575,15.58849,0.0,7,286.97,18.47,2
0041400132,1610612764,203490,18.93711,39.24216,0.0,7,286.97,18.47,2
0041400132,-1,-1,38.63332,11.75002,4.52684,8,286.93,18.43,2
0041400132,1610612761,101150,38.59527,10.68529,0.0,8,286.93,18.43,2
0041400132,1610612761,202349,32.43684,9.57902,0.0,8,286.93,18.43,2
0041400132,1610612761,201949,23.97464,14.03355,0.0,8,286.93,18.43,2
0041400132,1610612761,201942,18.79612,45.02912,0.0,8,286.93,18.43,2
0041400132,1610612761,202685,18.77135,22.09891,0.0,8,286.93,18.43,2
0041400132,1610612764,1718,21.50479,18.8152,0.0,8,286.93,18.43,2
0041400132,1610612764,101162,18.22936,22.74411,0.0,8,286.93,18.43,2
0041400132,1610612764,202322,29.5455,13.67023,0.0,8,286.93,18.43,2
0041400132,1610612764,203078,27.53825,15.30588,0.0,8,286.93,18.43,2
0041400132,1610612764,203490,18.94346,39.31873,0.0,8,286.93,18.43,2
0041400132,-1,-1,38.59827,11.9825,4.45434,9,286.89,18.39,2
0041400132,1610612761,101150,38.57082,10.89189,0.0,9,286.89,18.39,2
0041400132,1610612761,202349,32.01985,9.36685,0.0,9,286.89,18.39,2
0041400132,1610612761,201949,24.08758,13.94784,0.0,9,286.89,18.39,2
0041400132,1610612761,201942,18.67531,44.95692,0.0,9,286.89,18.39,2
0041400132,1610612761,202685,18.50414,21.91597,0.0,9,286.89,18.39,2
0041400132,1610612764,1718,21.46939,18.73154,0.0,9,286.89,18.39,2
